InvoiceID,CustomerID,Gender,Age,ProductCategory,ProductID,Quantity,PricePerUnit,PurchaseDate,StoreLocation,PaymentMethod,TotalPrice
INV2436,276,Female,63,Clothing,1098,5,593.51,25-12-2023,Phoenix,Credit Card,2967.55
INV2437,188,Male,25,Electronics,1020,7,606.41,16-02-2023,New York,Debit Card,4244.87
INV2438,284,Female,34,Electronics,1006,5,213.4,08-06-2023,Houston,Credit Card,1067
INV2439,107,Male,34,Grocery,1022,7,474.44,25-12-2023,New York,Debit Card,3321.08
INV2440,210,Male,26,Electronics,1025,7,306.75,24-07-2023,Houston,Debit Card,2147.25
INV2441,192,Female,49,Electronics,1003,4,157.46,23-11-2023,Los Angeles,Cash,629.84
INV2442,146,Male,32,Electronics,1074,1,772.88,31-05-2023,New York,Mobile Payment,772.88
INV2443,217,Male,52,Grocery,1019,3,294.19,26-08-2023,Los Angeles,Credit Card,882.57
INV2444,181,Male,64,Clothing,1089,5,175.47,25-05-2023,Chicago,Debit Card,877.35
INV2445,135,Male,64,Electronics,1033,5,139.55,02-03-2023,New York,Cash,697.75
INV2446,281,Male,60,Electronics,1029,3,673.89,25-05-2023,New York,Cash,2021.67
INV2447,200,Female,19,Electronics,1096,5,541.15,06-05-2023,Los Angeles,Credit Card,2705.75
INV2448,202,Male,51,Clothing,1094,3,222.07,22-07-2023,New York,Credit Card,666.21
INV2449,288,Female,50,Grocery,1053,6,577.81,25-08-2023,Chicago,Cash,3466.86
INV2450,191,Female,20,Toys,1097,3,97.29,23-11-2023,Chicago,Mobile Payment,291.87
INV2451,258,Male,27,Electronics,1018,6,257.75,25-05-2023,Houston,Cash,1546.5
INV2452,179,Male,54,Grocery,1016,5,432.86,09-11-2023,Houston,Cash,2164.3
INV2453,235,Female,56,Clothing,1075,1,295.23,20-07-2023,New York,Credit Card,295.23
INV2454,125,Female,54,Furniture,1090,4,51.49,17-04-2023,Los Angeles,Credit Card,205.96
INV2455,248,Male,23,Toys,1059,4,209.02,23-08-2023,Houston,Credit Card,836.08
INV2456,156,Male,58,Grocery,1002,7,158.83,08-04-2023,Chicago,Credit Card,1111.81
INV2457,147,Male,49,Clothing,1035,3,723.43,18-11-2023,Los Angeles,Debit Card,2170.29
INV2458,295,Male,19,Grocery,1013,6,496.16,05-12-2023,Chicago,Mobile Payment,2976.96
INV2459,108,Male,21,Clothing,1040,2,600.8,24-06-2023,Chicago,Credit Card,1201.6
INV2460,151,Female,19,Electronics,1039,2,747.72,20-10-2023,Houston,Credit Card,1495.44
INV2461,188,Male,45,Toys,1044,3,132.89,09-11-2023,New York,Cash,398.67
INV2462,106,Female,59,Grocery,1004,5,269.68,16-04-2023,Los Angeles,Debit Card,1348.4
INV2463,114,Male,26,Grocery,1047,3,420.96,26-05-2023,New York,Cash,1262.88
INV2464,214,Male,18,Furniture,1054,2,489.47,02-10-2023,New York,Credit Card,978.94
INV2465,247,Male,57,Electronics,1075,1,742.07,02-11-2023,Houston,Credit Card,742.07
INV2466,199,Male,21,Electronics,1063,5,799.74,20-11-2023,Phoenix,Credit Card,3998.7
INV2467,195,Female,39,Electronics,1027,1,436.46,29-05-2023,Chicago,Credit Card,436.46
INV2468,202,Male,42,Toys,1028,2,454.08,24-03-2023,Houston,Credit Card,908.16
INV2469,243,Male,23,Clothing,1055,6,200.93,28-06-2023,Houston,Credit Card,1205.58
INV2470,144,Male,40,Grocery,1019,3,523.6,28-11-2023,Houston,Credit Card,1570.8
INV2471,242,Male,53,Clothing,1027,5,384.82,04-12-2023,Los Angeles,Credit Card,1924.1
INV2472,206,Female,40,Furniture,1031,7,696.79,28-02-2023,Houston,Debit Card,4877.53
INV2473,170,Male,19,Clothing,1015,5,766.6,17-07-2023,Los Angeles,Credit Card,3833
INV2474,280,Male,53,Grocery,1000,4,660.36,02-05-2023,New York,Debit Card,2641.44
INV2475,188,Female,62,Furniture,1054,6,443.26,02-02-2023,Phoenix,Mobile Payment,2659.56
INV2476,295,Male,25,Electronics,1076,2,95.25,19-02-2023,Phoenix,Credit Card,190.5
INV2477,231,Male,22,Grocery,1069,7,478.41,05-11-2023,Phoenix,Credit Card,3348.87
INV2478,221,Female,24,Electronics,1067,4,208.99,23-10-2023,New York,Credit Card,835.96
INV2479,207,Female,59,Furniture,1002,2,554.01,04-03-2023,New York,Mobile Payment,1108.02
INV2480,167,Male,51,Grocery,1062,4,783.25,23-08-2023,Chicago,Credit Card,3133
INV2481,244,Male,39,Clothing,1094,4,280.64,30-06-2023,Chicago,Credit Card,1122.56
INV2482,167,Male,37,Electronics,1047,4,395.05,11-02-2023,Phoenix,Credit Card,1580.2
INV2483,180,Female,35,Grocery,1071,3,403.79,14-10-2023,Los Angeles,Credit Card,1211.37
INV2484,214,Male,50,Furniture,1015,4,753.54,10-03-2023,New York,Credit Card,3014.16
INV2485,137,Male,46,Grocery,1069,2,651.96,02-10-2023,New York,Debit Card,1303.92
INV2486,260,Male,38,Grocery,1052,8,15.77,12-10-2023,New York,Credit Card,126.16
INV2487,248,Female,55,Grocery,1005,3,627.84,12-01-2023,Los Angeles,Debit Card,1883.52
INV2488,164,Female,58,Furniture,1030,5,794.94,24-07-2023,Houston,Credit Card,3974.7
INV2489,151,Female,54,Clothing,1016,3,466.41,12-08-2023,Chicago,Mobile Payment,1399.23
INV2490,121,Female,59,Electronics,1029,3,359.78,17-01-2023,Houston,Credit Card,1079.34
INV2491,284,Female,59,Electronics,1042,3,299.35,31-03-2023,Houston,Debit Card,898.05
INV2492,255,Male,57,Electronics,1002,4,90.38,11-12-2023,Los Angeles,Debit Card,361.52
INV2493,131,Female,24,Grocery,1088,4,668.95,17-08-2023,New York,Credit Card,2675.8
INV2494,156,Female,44,Clothing,1065,2,15.32,27-07-2023,Phoenix,Mobile Payment,30.64
INV2495,167,Female,19,Furniture,1003,4,705.6,08-07-2023,Chicago,Cash,2822.4
INV2496,223,Female,56,Clothing,1085,1,558.72,26-12-2023,Chicago,Mobile Payment,558.72
INV2497,282,Male,59,Toys,1028,5,64.38,10-01-2023,Houston,Credit Card,321.9
INV2498,139,Male,54,Grocery,1066,6,329.68,28-02-2023,New York,Debit Card,1978.08
INV2499,265,Female,29,Electronics,1031,3,161.53,01-03-2023,Chicago,Credit Card,484.59
